,Customer ID,Hari_Sejak_Pembelian_Terakhir,Total_Transaksi,Total_Produk_Dibeli,Total_Belanja,Rata_rata_Belanja,Total_Jenis_Produk_Dibeli,Rata_Hari_Antara_Pembelian,Hari,Jam,Is_UK,Frekuensi_Pembatalan,Tingkat_Pembatalan,Rata_Bulan,Std_Bulan
1979,15169.0,17,2,356,569.22,284.61,58,5.931034482758621,6,11,1,0,0.0,284.61,101.20112252341868
1980,15170.0,41,1,33,81.15,81.15,4,0.0,4,10,1,0,0.0,81.15,0.0
1981,15173.0,15,8,828,1399.26,174.9075,68,2.6666666666666665,2,12,1,1,0.5,279.852,131.75605249854746
1982,15174.0,45,1,237,345.71,345.71,23,0.0,0,9,1,0,0.0,345.71,0.0
1983,15176.0,231,2,447,985.09,492.545,52,1.3653846153846154,2,10,1,1,0.1,492.54499999999996,700.7357490880567
1984,15177.0,60,1,485,948.93,948.93,26,0.0,6,12,1,0,0.0,948.93,0.0
1985,15179.0,27,10,3456,5240.62,524.062,158,1.5044247787610618,4,10,1,2,1.0,582.2911111111111,383.0065824644677
1986,15180.0,2,3,654,816.9300000000001,272.31,46,4.333333333333333,3,15,1,0,0.0,272.31,182.70760164809784
1987,15181.0,0,4,95,268.16999999999996,67.04249999999999,5,73.0,4,11,1,2,1.0,89.39,226.67576028327335
1988,15182.0,15,12,919,2319.9,193.32500000000002,67,3.0833333333333335,2,10,1,3,3.0,386.65000000000003,233.96416537581138
1989,15183.0,182,4,295,637.03,159.2575,33,0.9473684210526315,1,11,1,1,1.0,318.515,156.89992367748303
1990,15184.0,22,2,263,283.19,141.595,19,16.0,2,12,1,0,0.0,141.595,26.028600615476815
1991,15186.0,109,3,501,991.7900000000001,330.5966666666667,22,6.9375,6,15,1,0,0.0,330.59666666666664,156.25570144264606
1992,15188.0,360,1,233,310.43,310.43,23,0.0,0,13,1,0,0.0,310.43,0.0
1993,15189.0,16,5,753,1298.99,259.798,20,4.5,6,17,1,0,0.0,324.74750000000006,238.03258479670382
1994,15190.0,69,1,790,834.4399999999999,834.4399999999999,40,0.0,4,13,1,0,0.0,834.4399999999999,0.0
1995,15191.0,98,3,287,588.05,196.01666666666665,33,6.617647058823529,2,12,1,0,0.0,294.025,68.90755582662902
1996,15192.0,0,3,726,937.07,312.3566666666667,40,5.814814814814815,3,10,1,0,0.0,312.3566666666667,2.298354483828215
1997,15194.0,3,18,3432,4666.51,259.2505555555556,109,1.8802083333333333,1,15,1,4,4.0,518.5011111111112,431.4693201272961
1998,15196.0,67,2,130,313.7,156.85,34,7.146341463414634,6,11,1,0,0.0,156.85,10.111626970967638
1999,15197.0,23,4,585,781.4,195.35,23,12.107142857142858,0,14,1,1,0.16666666666666666,260.4666666666667,149.4125862614436
2000,15198.0,42,4,205,365.81,91.4525,20,13.380952380952381,3,14,1,1,1.0,121.93666666666667,39.05136403934354
2001,15199.0,9,6,498,1853.7,308.95,17,5.351351351351352,3,10,1,0,0.0,308.95,9.684523736353812
2002,15200.0,129,1,195,549.05,549.05,30,0.0,0,9,1,0,0.0,549.05,0.0
2003,15201.0,71,3,447,598.0600000000001,199.35333333333335,23,5.2727272727272725,2,10,1,1,0.3333333333333333,299.03,8.442854967367396
2004,15203.0,25,9,2429,2572.38,285.82,108,1.68,4,12,1,0,0.0,321.5475,114.22430573843981
2005,15207.0,44,5,399,657.27,131.454,19,5.44,4,12,1,2,2.0,328.635,103.40022461290883
2006,15208.0,58,1,40,100.4,100.4,6,0.0,1,12,1,0,0.0,100.4,0.0
2007,15209.0,365,1,94,178.98000000000002,178.98000000000002,13,0.0,2,17,1,0,0.0,178.98000000000002,0.0
2008,15210.0,13,2,613,845.01,422.505,46,4.260869565217392,4,9,1,0,0.0,422.505,170.5329424187597
2009,15211.0,0,1,117,383.07,383.07,23,0.0,3,16,1,0,0.0,383.07,0.0
2010,15212.0,11,1,48,106.47999999999999,106.47999999999999,5,0.0,6,10,1,0,0.0,106.47999999999999,0.0
2011,15215.0,28,5,259,880.47,176.094,59,1.8956521739130434,1,14,1,1,0.3333333333333333,220.1175,507.8701348031798
2012,15216.0,253,1,189,389.49,389.49,22,0.0,2,9,1,0,0.0,389.49,0.0
2013,15217.0,198,1,190,426.24,426.24,28,0.0,1,13,1,0,0.0,426.24,0.0
2014,15218.0,24,14,3156,5636.37,402.59785714285715,95,1.2151898734177216,4,11,1,3,0.42857142857142855,704.54625,295.80191204527875
2015,15219.0,283,1,226,379.7,379.7,17,0.0,0,11,1,0,0.0,379.7,0.0
2016,15221.0,1,7,214,1702.0,243.14285714285714,21,7.052631578947368,4,10,1,3,3.0,425.5,323.7941089643232
2017,15222.0,107,16,3701,2830.66,176.91625,97,1.609271523178808,2,15,1,6,1.5,404.38,248.73684769249607
2018,15223.0,244,3,172,662.2,220.73333333333335,12,9.538461538461538,4,11,1,0,0.0,220.73333333333335,12.624315162943816
2019,15224.0,147,5,273,526.78,105.356,19,7.782608695652174,3,9,1,2,2.0,175.59333333333333,107.04642746646584
2020,15227.0,31,4,467,1269.0900000000001,317.27250000000004,54,3.8688524590163933,1,8,1,0,0.0,317.27250000000004,65.99085460627609
2021,15228.0,63,2,1120,2193.56,1096.78,94,0.6574074074074074,3,14,1,0,0.0,1096.78,192.8563035008191
2022,15229.0,221,1,114,160.5,160.5,9,0.0,6,13,1,0,0.0,160.5,0.0
2023,15231.0,231,2,182,228.35999999999999,114.17999999999999,14,1.5625,6,15,1,1,1.0,114.17999999999999,192.44618156773078
2024,15235.0,4,6,411,690.3000000000001,115.05000000000001,43,0.3953488372093023,1,12,1,0,0.0,345.15,254.69986258339438
2025,15240.0,6,13,1792,2636.4900000000002,202.80692307692308,97,2.225,1,14,1,6,2.0,292.9433333333334,265.7982308067531
2026,15241.0,65,3,1510,1293.72,431.24,56,3.041095890410959,1,10,1,0,0.0,431.24,129.07879918871262
2027,15242.0,57,1,196,302.04,302.04,4,0.0,2,15,1,0,0.0,302.04,0.0
2028,15243.0,70,1,358,610.6,610.6,39,0.0,3,17,1,0,0.0,610.6,0.0
2029,15244.0,295,2,65,218.61,109.305,14,0.3333333333333333,3,14,1,1,0.5,218.61,0.0
2030,15245.0,37,5,1237,2095.0,419.0,36,3.293103448275862,1,14,1,0,0.0,523.75,21.101447027790975
2031,15246.0,190,1,112,266.25,266.25,18,0.0,2,11,1,0,0.0,266.25,0.0
2032,15247.0,99,3,353,611.11,203.70333333333335,10,6.545454545454546,6,14,1,1,0.2,203.70333333333335,184.1695442610784
2033,15248.0,46,4,1057,1865.03,466.2575,103,1.1,2,14,1,1,1.0,621.6766666666666,512.9205834564775
2034,15249.0,65,6,1390,2489.79,414.965,122,1.232258064516129,4,14,1,1,0.3333333333333333,497.95799999999997,179.4036524711802
2035,15250.0,275,1,48,60.0,60.0,3,0.0,1,7,1,0,0.0,60.0,0.0
2036,15251.0,49,15,5918,9791.81,652.7873333333333,99,2.097560975609756,2,12,1,5,0.2777777777777778,1087.978888888889,1007.6529481478785
2037,15252.0,52,5,893,1312.28,262.456,73,2.539473684210526,2,10,1,2,1.0,437.4266666666667,121.64351291101934
2038,15253.0,34,6,713,1117.99,186.33166666666668,58,2.8615384615384616,0,16,1,3,0.75,279.4975,228.5663947849727
2039,15254.0,181,3,435,773.04,257.68,47,3.8979591836734695,4,10,1,1,0.25,257.68,242.73462196398765
2040,15255.0,31,10,1706,2756.52,275.652,101,2.3402777777777777,3,10,1,2,0.3333333333333333,459.42,280.9514613594313
2041,15256.0,196,1,37,71.95,71.95,4,0.0,3,11,1,0,0.0,71.95,0.0
2042,15257.0,49,1,25,368.75,368.75,5,0.0,3,14,1,0,0.0,368.75,0.0
2043,15259.0,147,4,631,1182.3799999999999,295.59499999999997,50,3.017857142857143,4,15,1,0,0.0,394.1266666666667,79.66770759431536
2044,15260.0,7,24,3824,7317.61,304.9004166666667,162,1.083076923076923,0,9,1,4,0.8,665.2372727272727,403.4410896547576
2045,15261.0,16,3,536,1253.18,417.7266666666667,70,0.7083333333333334,4,11,1,0,0.0,626.59,674.0000416913934
2046,15262.0,15,2,145,239.87,119.935,14,7.133333333333334,6,15,1,0,0.0,119.935,10.090413767532036
2047,15264.0,114,2,176,450.46000000000004,225.23000000000002,32,1.5151515151515151,6,13,1,1,0.5,225.23000000000002,324.4630176152592
2048,15265.0,239,2,958,1839.52,919.76,109,1.209090909090909,2,11,1,0,0.0,919.76,884.7602888918558
2049,15266.0,14,4,218,732.91,183.2275,36,8.447368421052632,3,13,1,0,0.0,244.3033333333333,49.770403186364994
2050,15268.0,113,4,422,941.2500000000001,235.31250000000003,21,4.8076923076923075,1,11,1,1,0.2,470.62500000000006,79.65557890066457
2051,15269.0,15,2,346,816.56,408.28,32,0.3125,6,12,1,0,0.0,816.56,0.0
2052,15270.0,23,22,2189,4942.99,224.6813636363636,55,2.232876712328767,3,11,1,8,8.0,549.2211111111112,825.0884039823316
2053,15271.0,0,11,1208,2097.95,190.72272727272727,248,0.3644578313253012,3,14,1,1,0.07142857142857142,419.59,272.47586351822065
2054,15272.0,85,4,355,1309.01,327.2525,209,0.954954954954955,6,13,1,0,0.0,327.2525,168.4046716246316
2055,15276.0,29,4,252,472.67,118.1675,115,0.30303030303030304,4,12,1,1,0.14285714285714285,236.33499999999998,200.9809604166524
2056,15277.0,60,1,168,220.44,220.44,14,0.0,6,16,1,0,0.0,220.44,0.0
2057,15278.0,196,4,458,496.15999999999997,124.03999999999999,29,3.6785714285714284,4,14,1,0,0.0,248.07999999999998,13.633018741276617
2058,15279.0,0,6,549,1264.33,210.72166666666666,58,4.012987012987013,1,13,1,2,0.4,252.86599999999999,149.98350819340106
2059,15280.0,123,2,353,284.4,142.2,39,1.9069767441860466,6,12,1,0,0.0,142.2,13.15218613006979
2060,15281.0,13,10,3988,6077.67,607.767,337,0.11959287531806616,4,12,1,3,1.5,3038.835,1764.6344699257122
2061,15282.0,205,1,395,348.59,348.59,27,0.0,1,16,1,0,0.0,348.59,0.0
2062,15283.0,25,4,25,135.43,33.8575,9,14.0,4,15,1,1,0.5,45.14333333333334,37.21151210759022
2063,15285.0,42,1,120,94.92,94.92,6,0.0,3,9,1,0,0.0,94.92,0.0
2064,15287.0,14,3,577,369.34000000000003,123.11333333333334,13,23.8,3,17,1,0,0.0,123.11333333333334,63.971763562788645
2065,15288.0,0,6,624,1565.66,260.9433333333333,77,3.337078651685393,4,12,1,0,0.0,313.132,93.10595775781486
2066,15289.0,56,3,613,635.61,211.87,33,5.102564102564102,6,11,1,1,0.3333333333333333,211.87,228.6654322367069
2067,15290.0,28,9,2065,2551.81,283.53444444444443,34,2.9318181818181817,2,12,1,1,1.0,318.97625,168.06261621682214
2068,15291.0,8,34,2594,8854.73,260.43323529411765,81,2.2229299363057327,2,11,1,8,8.0,804.9754545454545,234.2135633717072
2069,15293.0,300,1,178,247.5,247.5,19,0.0,4,11,1,0,0.0,247.5,0.0
2070,15294.0,35,2,95,222.3,111.15,15,0.625,0,11,1,1,0.2,111.14999999999999,172.8168973219922
2071,15295.0,289,1,139,207.04,207.04,50,0.0,1,13,1,0,0.0,207.04,0.0
2072,15296.0,48,10,3669,6593.82,659.382,253,0.782608695652174,3,15,1,4,1.3333333333333333,1098.97,959.9758064243077
2073,15298.0,1,16,3142,4581.93,286.370625,146,1.3837209302325582,2,13,1,4,1.0,416.53909090909093,110.3322686664736
2074,15299.0,7,6,2505,3484.5299999999997,580.755,5,64.8,3,16,1,0,0.0,871.1324999999999,667.1021611604928
2075,15301.0,3,6,1515,2533.09,422.1816666666667,106,0.5808823529411765,2,14,1,0,0.0,633.2725,125.56601726449185
2076,15302.0,357,2,101,291.05,145.525,15,0.5333333333333333,2,13,1,1,0.06666666666666667,291.05,0.0
2077,15303.0,200,3,262,604.76,201.58666666666667,36,3.0,6,12,1,1,0.2,201.58666666666667,215.11695547616262
2078,15304.0,3,2,29,225.15,112.575,5,10.6,0,11,1,0,0.0,112.575,14.955308422095484
2079,15305.0,190,1,40,93.6,93.6,5,0.0,2,13,1,0,0.0,93.6,0.0
2080,15306.0,135,7,2263,2306.63,329.5185714285714,80,1.5,3,12,1,1,0.1,576.6575,462.94245447823573
2081,15309.0,245,10,417,715.53,71.553,49,2.0166666666666666,4,13,1,6,6.0,178.8825,140.54360565912154
2082,15310.0,113,1,1476,1634.64,1634.64,45,0.0,2,11,1,0,0.0,1634.64,0.0
2083,15311.0,0,157,31734,53738.21,342.2815923566879,600,0.1401360544217687,1,14,1,37,9.25,4133.708461538461,2285.7550103370154
2084,15312.0,18,9,1176,1995.39,221.71,90,2.913793103448276,2,10,1,1,0.041666666666666664,285.0557142857143,54.647695241776624
2085,15314.0,31,3,425,472.67999999999995,157.55999999999997,25,1.1923076923076923,3,15,1,1,0.3333333333333333,236.33999999999997,362.23666186624456
2086,15317.0,312,2,39,112.05000000000001,56.025000000000006,6,10.6,6,15,1,1,0.5,56.025,104.26289488595644
2087,15321.0,52,14,2451,3909.92,279.28000000000003,187,1.3468468468468469,1,9,1,5,2.5,558.5600000000001,540.9892332261952
2088,15322.0,111,1,555,711.18,711.18,41,0.0,4,13,1,0,0.0,711.18,0.0
2089,15323.0,168,4,139,320.9,80.225,30,3.5277777777777777,2,15,1,1,0.25,80.225,134.24955307188176
2090,15324.0,336,1,74,140.22000000000003,140.22000000000003,8,0.0,3,14,1,0,0.0,140.22000000000003,0.0
2091,15325.0,30,8,1143,1434.52,179.315,141,1.4943181818181819,1,13,1,1,0.5,286.904,129.22644013513644
2092,15326.0,231,9,934,1218.1100000000001,135.34555555555556,79,1.1896551724137931,4,16,1,5,0.22727272727272727,304.52750000000003,286.337262376031
2093,15328.0,42,1,88,107.24,107.24,8,0.0,3,9,1,0,0.0,107.24,0.0
2094,15329.0,0,16,681,1713.98,107.12375,60,3.1238938053097347,1,13,1,8,2.0,190.44222222222223,184.31865198466605
2095,15331.0,134,4,697,755.41,188.8525,41,2.4,4,14,1,1,1.0,377.70500000000004,34.810866837813684
2096,15332.0,1,6,2306,4892.68,815.4466666666667,113,0.9477124183006536,2,13,0,0,0.0,1630.8933333333334,94.11852757737617
2097,15336.0,36,1,84,240.5,240.5,15,0.0,2,12,1,0,0.0,240.5,0.0
2098,15337.0,37,2,192,344.72,172.36,21,0.34782608695652173,6,15,1,1,0.25,172.35999999999999,283.77609342578523
2099,15338.0,312,1,148,277.93,277.93,56,0.0,6,14,1,0,0.0,277.93,0.0
2100,15339.0,56,8,681,1069.7,133.7125,108,1.7697841726618706,2,13,1,3,1.5,267.425,178.72836400526919
2101,15340.0,196,1,76,105.5,105.5,7,0.0,3,10,1,0,0.0,105.5,0.0
2102,15341.0,84,2,194,380.5,190.25,8,15.857142857142858,3,16,1,1,1.0,190.25,271.4582932975156
2103,15346.0,52,3,113,339.23,113.07666666666667,20,0.65,0,15,1,1,0.25,339.23,0.0
2104,15347.0,1,6,536,1132.3,188.71666666666667,29,1.864864864864865,1,12,1,2,2.0,377.4333333333334,177.1391284649818
2105,15350.0,8,2,272,547.6,273.8,26,0.3103448275862069,6,15,1,0,0.0,273.8,223.65787488930502
2106,15351.0,4,7,725,1745.09,249.29857142857142,103,0.40397350993377484,6,11,1,3,1.0,872.545,864.45925320399
2107,15352.0,183,1,40,111.15,111.15,34,0.0,2,11,1,0,0.0,111.15,0.0
2108,15353.0,2,7,1179,2314.1,330.5857142857143,247,1.180064308681672,2,14,1,1,0.3333333333333333,385.68333333333334,115.63472984647245
2109,15356.0,3,4,324,664.66,166.165,153,0.23853211009174313,2,14,1,0,0.0,221.55333333333337,92.31110947948429
2110,15358.0,0,28,8292,8602.55,307.2339285714285,265,0.6050847457627119,3,13,1,6,0.17647058823529413,716.8791666666666,337.6323723831301
2111,15359.0,189,9,130,162.6,18.066666666666666,10,8.5,4,10,1,1,1.0,54.199999999999996,63.82501468859995
2112,15361.0,161,3,37,270.15000000000003,90.05000000000001,3,8.0,0,11,1,0,0.0,135.07500000000002,77.95852262581688
2113,15362.0,83,2,368,613.08,306.54,38,7.435897435897436,1,9,1,0,0.0,306.53999999999996,5.953839097590722
2114,15363.0,7,2,383,678.11,339.055,32,3.5294117647058822,2,8,1,0,0.0,339.055,18.462558056780765
2115,15365.0,38,6,1047,2242.81,373.8016666666667,82,2.6019417475728157,0,10,1,0,0.0,747.6033333333334,475.18669723944646
2116,15366.0,44,5,1826,1786.57,357.31399999999996,67,2.5698924731182795,1,10,1,0,0.0,357.31399999999996,127.23600858247634
2117,15367.0,53,8,1881,3138.04,392.255,148,1.673913043478261,1,14,1,1,0.16666666666666666,627.608,151.4131099674001
2118,15368.0,29,1,176,275.8,275.8,4,0.0,2,15,1,0,0.0,275.8,0.0
2119,15369.0,9,12,1788,3346.43,278.8691666666667,45,3.5918367346938775,1,13,1,1,0.3333333333333333,478.0614285714285,1971.072361147848
2120,15370.0,45,1,567,1352.96,1352.96,50,0.0,0,12,1,0,0.0,1352.96,0.0
2121,15372.0,85,9,3412,3947.02,438.5577777777778,19,6.59375,1,11,1,2,2.0,986.755,1074.3733392540973
2122,15373.0,6,6,268,1002.9300000000001,167.155,49,3.1791044776119404,6,14,1,0,0.0,200.586,86.94729886546217
2123,15374.0,259,1,164,139.32,139.32,6,0.0,3,12,1,0,0.0,139.32,0.0
2124,15375.0,325,1,84,60.959999999999994,60.959999999999994,6,0.0,0,15,1,0,0.0,60.959999999999994,0.0
2125,15377.0,17,5,249,1179.95,235.99,15,1.4761904761904763,2,11,1,1,0.006369426751592357,589.975,448.9774507143984
2126,15378.0,97,2,130,246.5,123.25,8,3.5454545454545454,0,8,1,0,0.0,123.25,18.738329701443508
2127,15379.0,35,1,695,1174.55,1174.55,69,0.0,3,11,1,0,0.0,1174.55,0.0
2128,15380.0,0,8,640,1739.8400000000001,217.48000000000002,6,20.555555555555557,1,13,1,1,0.5,289.97333333333336,84.52657964608922
2129,15381.0,58,4,630,1290.77,322.6925,16,9.9375,2,16,1,1,0.07142857142857142,430.25666666666666,285.47439470700937
2130,15382.0,9,12,5127,7718.64,643.22,196,1.0626865671641792,0,14,1,6,6.0,964.8299999999999,929.1912063725098
2131,15384.0,7,3,1168,1378.73,459.57666666666665,70,2.8076923076923075,1,12,1,1,0.25,459.57666666666665,579.861703023517
2132,15385.0,27,2,267,625.2,312.6,8,35.5,6,13,1,0,0.0,312.6,6.788225099390812
2133,15387.0,127,1,335,468.65,468.65,20,0.0,2,16,1,0,0.0,468.65,0.0
2134,15389.0,35,4,3540,2233.8,558.45,2,70.0,2,12,1,0,0.0,558.45,206.44485139297288
2135,15390.0,31,2,894,1216.66,608.33,77,0.15789473684210525,1,17,0,0,0.0,608.33,320.40422469124843
2136,15391.0,205,2,108,282.92,141.46,12,1.0833333333333333,1,15,1,1,0.0625,282.92,0.0
2137,15392.0,9,3,867,1376.0900000000001,458.6966666666667,48,0.9491525423728814,0,12,1,0,0.0,688.0450000000001,419.50524007454305
2138,15393.0,202,3,228,659.48,219.82666666666668,29,5.0,4,15,1,0,0.0,219.82666666666668,66.49483162873133
2139,15394.0,30,9,1458,3067.86,340.87333333333333,101,2.265734265734266,1,10,1,2,2.0,438.2657142857143,260.6831744894648
2140,15396.0,218,1,156,508.20000000000005,508.20000000000005,2,0.0,2,9,1,0,0.0,508.20000000000005,0.0
2141,15400.0,55,3,272,586.1,195.36666666666667,11,9.928571428571429,4,8,1,0,0.0,195.36666666666667,91.05769233476838
2142,15401.0,87,2,93,216.95000000000002,108.47500000000001,14,8.923076923076923,3,10,1,0,0.0,108.47500000000001,39.20907101679407
2143,15402.0,22,5,1338,1189.87,237.974,58,2.2444444444444445,1,12,1,1,1.0,297.4675,196.17745833385985
2144,15403.0,126,2,492,170.88,85.44,6,34.0,2,12,1,0,0.0,85.44,14.594683963690331
2145,15404.0,10,1,334,257.06,257.06,16,0.0,0,11,1,0,0.0,257.06,0.0
2146,15405.0,211,1,155,310.74,310.74,22,0.0,2,15,1,0,0.0,310.74,0.0
2147,15406.0,88,2,293,465.15999999999997,232.57999999999998,66,0.0,6,13,1,0,0.0,465.15999999999997,0.0
2148,15409.0,336,2,54,117.2,58.6,9,1.7272727272727273,4,15,1,1,0.14285714285714285,58.6,102.74261530640536
2149,15410.0,203,2,702,1234.88,617.44,32,0.7948717948717948,0,8,1,0,0.0,617.44,373.40894900899207
2150,15413.0,326,5,2694,6798.72,1359.7440000000001,20,1.8333333333333333,1,13,1,0,0.0,3399.36,1575.5187612973702
2151,15416.0,113,3,330,588.5,196.16666666666666,36,5.628571428571429,0,11,1,0,0.0,294.25,134.03916144172197
2152,15418.0,60,2,264,449.42,224.71,64,2.4029850746268657,6,13,1,0,0.0,224.71,25.76697110643779
2153,15420.0,69,6,844,743.0,123.83333333333333,52,5.418181818181818,6,15,1,0,0.0,148.6,49.46146580925398
2154,15421.0,20,6,1427,2854.98,475.83,160,1.3129770992366412,4,13,1,0,0.0,475.83,227.31649038290206
2155,15422.0,14,6,671,1517.32,252.88666666666666,79,2.526315789473684,6,11,1,1,0.5,379.33,80.53197915528132
2156,15423.0,216,3,92,175.64,58.54666666666666,12,2.7142857142857144,6,13,1,1,0.5,58.54666666666666,101.12406752763327
2157,15424.0,98,1,319,214.44,214.44,16,0.0,3,17,1,0,0.0,214.44,0.0
2158,15425.0,35,4,1041,1941.1200000000001,485.28000000000003,114,1.8450704225352113,6,12,1,0,0.0,485.28000000000003,313.210894552962
2159,15426.0,3,6,533,1129.9,188.3166666666667,199,0.9391304347826087,6,15,1,1,0.125,282.475,125.79688774634558
2160,15428.0,22,3,245,668.97,222.99,35,9.0,2,13,1,0,0.0,222.99,56.01988129226979
2161,15430.0,102,3,301,903.75,301.25,36,1.5,1,15,1,1,0.08333333333333333,301.25,471.3920210398135
2162,15431.0,137,1,84,153.24,153.24,2,0.0,6,12,1,0,0.0,153.24,0.0
2163,15432.0,162,3,25,130.07,43.35666666666666,6,1.8571428571428572,2,14,1,2,2.0,130.07,0.0
2164,15434.0,9,7,775,1519.63,217.09,60,3.8987341772151898,3,12,1,1,0.1111111111111111,379.9075,158.4745854230261
2165,15437.0,275,1,98,193.29000000000002,193.29000000000002,12,0.0,1,10,1,0,0.0,193.29000000000002,0.0
2166,15439.0,39,4,572,1269.05,317.2625,49,4.428571428571429,2,12,1,0,0.0,634.5250000000001,161.67996551830413
2167,15441.0,31,3,587,1254.21,418.07,45,5.946428571428571,0,11,1,0,0.0,418.07,151.4269259411945
2168,15443.0,109,8,1024,1865.6,233.2,212,0.6496062992125984,6,12,1,1,0.2,373.12,168.37640348338599
2169,15445.0,225,1,60,171.0,171.0,9,0.0,2,15,1,0,0.0,171.0,0.0
2170,15446.0,11,4,261,390.0,97.5,90,3.135135135135135,6,11,1,1,1.0,97.5,74.6025097879868
2171,15447.0,162,5,142,329.76,65.952,20,4.85,2,9,1,1,0.125,109.92,22.787479018092363
2172,15448.0,309,1,255,294.17,294.17,21,0.0,2,13,1,0,0.0,294.17,0.0
2173,15451.0,69,2,76,226.86,113.43,56,2.7796610169491527,4,13,1,0,0.0,113.43,12.261231585774722
2174,15452.0,25,3,807,1256.63,418.8766666666667,126,0.8450704225352113,4,14,1,0,0.0,418.8766666666667,392.33055913774206
2175,15454.0,253,1,55,124.79,124.79,14,0.0,2,13,1,0,0.0,124.79,0.0
2176,15455.0,232,1,3,38.25,38.25,2,0.0,2,12,1,0,0.0,38.25,0.0
2177,15456.0,38,7,2094,1656.93,236.70428571428573,105,1.9345238095238095,2,13,1,0,0.0,276.155,117.41583517566956
2178,15458.0,37,1,144,208.79999999999998,208.79999999999998,6,0.0,1,19,1,0,0.0,208.79999999999998,0.0
2179,15459.0,52,2,121,202.82999999999998,101.41499999999999,6,13.333333333333334,4,14,1,0,0.0,101.41499999999999,5.069955621107552
2180,15461.0,95,3,226,391.29999999999995,130.4333333333333,4,69.25,1,11,1,1,0.3333333333333333,130.4333333333333,146.29437218612796
2181,15462.0,80,1,323,502.45,502.45,30,0.0,0,10,1,0,0.0,502.45,0.0
2182,15465.0,4,16,1504,5261.63,328.851875,77,2.1333333333333333,4,12,1,1,0.1111111111111111,584.6255555555556,427.03785040412725
2183,15466.0,24,3,695,1225.93,408.6433333333334,172,1.696078431372549,0,12,1,0,0.0,408.6433333333334,299.2431627177693
2184,15468.0,20,2,1240,949.02,474.51,56,0.10344827586206896,4,9,1,1,0.3333333333333333,949.02,0.0
2185,15469.0,62,2,130,329.90000000000003,164.95000000000002,19,0.5789473684210527,0,10,1,1,0.5,164.95,241.47696577520597
2186,15470.0,210,1,232,63.419999999999995,63.419999999999995,4,0.0,3,9,1,0,0.0,63.419999999999995,0.0
2187,15471.0,15,2,414,837.53,418.765,67,2.0987654320987654,2,14,1,0,0.0,418.765,211.44614077821328
2188,15473.0,79,1,104,274.8,274.8,3,0.0,1,9,1,0,0.0,274.8,0.0
2189,15474.0,230,1,55,150.35,150.35,19,0.0,4,11,1,0,0.0,150.35,0.0
2190,15476.0,15,5,1168,2180.28,436.05600000000004,67,0.7721518987341772,3,14,1,1,0.5,1090.1399999999999,357.38590934730485
2191,15477.0,284,1,216,368.4,368.4,2,0.0,6,10,1,0,0.0,368.4,0.0
2192,15478.0,210,1,269,541.06,541.06,23,0.0,3,18,1,0,0.0,541.06,0.0
2193,15479.0,368,1,38,147.4,147.4,9,0.0,6,15,1,0,0.0,147.4,0.0
2194,15480.0,104,2,1547,2686.75,1343.375,161,1.2395209580838322,4,15,0,0,0.0,1343.375,742.7237497549139
2195,15481.0,36,1,1450,1993.34,1993.34,38,0.0,2,14,0,0,0.0,1993.34,0.0
2196,15482.0,21,7,1512,3537.6,505.37142857142857,41,6.96,3,10,1,0,0.0,707.52,452.80261864304623
2197,15483.0,20,6,580,585.42,97.57,148,1.6229508196721312,6,13,1,0,0.0,146.355,26.80787508674767
2198,15484.0,175,2,924,1061.69,530.845,53,3.730769230769231,5,15,1,0,0.0,530.845,224.3720527383034
2199,15485.0,8,6,1235,3039.01,506.5016666666667,47,4.714285714285714,2,17,1,1,0.3333333333333333,607.802,505.29249303744854
2200,15487.0,314,1,144,231.32,231.32,14,0.0,4,12,1,0,0.0,231.32,0.0
2201,15488.0,91,4,178,340.6,85.15,8,15.75,2,11,1,0,0.0,113.53333333333335,65.4823467304993
2202,15489.0,35,8,632,1237.3300000000002,154.66625000000002,43,4.313432835820896,0,16,1,3,0.5,176.76142857142855,150.48472485367316
2203,15490.0,65,2,72,181.35,90.675,22,0.0,1,13,1,1,0.3333333333333333,181.35,0.0
2204,15493.0,24,4,654,2159.78,539.945,200,0.822429906542056,0,11,1,0,0.0,539.9449999999999,315.5718771268019
2205,15494.0,113,3,1913,2422.02,807.34,219,1.0204081632653061,2,16,1,0,0.0,807.34,655.2383657112883
2206,15495.0,14,1,194,246.5,246.5,20,0.0,3,13,1,0,0.0,246.5,0.0
2207,15496.0,266,1,98,146.14000000000001,146.14000000000001,22,0.0,3,13,1,0,0.0,146.14000000000001,0.0
2208,15497.0,9,8,2310,7383.76,922.97,61,3.2264150943396226,0,13,1,1,1.0,1054.8228571428572,833.2113188284287
2209,15498.0,1,20,6468,12463.23,623.1614999999999,340,0.7581699346405228,2,12,1,1,0.25,1246.3229999999999,879.5752621710852
2210,15499.0,358,1,59,158.65,158.65,40,0.0,2,12,1,0,0.0,158.65,0.0
2211,15501.0,39,2,205,399.95,199.975,64,0.14705882352941177,2,12,1,0,0.0,399.95,0.0
2212,15502.0,3,10,1531,3071.87,307.187,115,1.1358024691358024,3,11,1,5,5.0,767.9675,724.6160449219527
2213,15503.0,361,1,60,116.26,116.26,50,0.0,6,11,1,0,0.0,116.26,0.0
2214,15504.0,155,4,104,328.67,82.1675,32,2.86,0,12,1,1,0.2,82.1675,71.63450024255073
